Tiempo (s),intensidad
14137,1.0116779862390422e-8
14138,4.670380883267902e-8
14139,1.2550201537671706e-8
14140,1.7813202295751695e-8
14141,6.443107835418944e-8
14142,1.9269391479172002e-8
14143,3.024046744286058e-8
14144,2.0708040228817022e-8
14145,7.603485113578583e-8
14146,1.653850694623072e-8
14147,1.0563715588659443e-8
14148,1.2326435286063322e-8
14149,3.1788453491579504e-8
14150,2.3278366417486e-8
14151,6.5650343080471e-8
14152,1.2374600866851551e-8
14153,1.1316686890060632e-8
14154,8.98280971469154e-9
14155,1.3825068760707601e-8
14156,8.240109823945729e-9
14157,8.668480967759694e-9
14158,1.0323322621535179e-8
14159,1.1190384266022413e-8
14160,1.0861099691460764e-8
14161,7.819595715818224e-8
14162,1.1401657739471611e-8
14163,1.3858795934719347e-6
14164,1.948275189515159e-6
14165,1.1353226441566031e-8
14166,7.262017648145166e-8
14167,8.786817372389136e-9
14168,8.407928309333218e-9
14169,2.437092426083365e-8
14170,3.518981632342675e-8
14171,1.0603347631112507e-8
14172,1.1722423304735495e-8
14173,1.7321520015455268e-8
14174,1.3268208881434036e-8
14175,3.096872317634299e-8
14176,2.7992475063578595e-7
14177,3.592214817904646e-7
14178,2.2197241138447435e-7
14179,5.860156306474385e-7
14180,5.495649163113976e-8
14181,1.7247946642732682e-6
14182,7.067639674374474e-8
14183,3.9944868887836173e-7
14184,1.9653232864938213e-8
14185,1.4406848857325826e-8
14186,2.1139173342027325e-8
14187,3.545308239524041e-8
14188,6.90370141686926e-8
14189,9.007888462120484e-9
14190,1.2998953793511304e-8
14191,1.810422756753015e-8
14192,4.180035787345989e-8
14193,2.6686689338069656e-8
14194,2.749262447292149e-8
14195,7.178941262726024e-8
14196,2.2496346882673364e-8
14197,4.1421774496270925e-8
14198,3.427785205416589e-8
14199,1.7244078848633536e-8
14200,7.075771505492796e-9
14201,2.505663230772888e-8
14202,2.3825498712178993e-7
14203,1.9271583452865991e-7
14204,1.8409860598897244e-7
14205,2.196640568115745e-8
14206,4.294845050841543e-9
14207,2.5197241590268473e-7
14208,9.186764848883241e-7
14209,8.659882511691428e-7
14210,5.209247596257961e-8
14211,4.3091141613169156e-8
14212,1.2912953882984767e-8
14213,4.6212088885059014e-8
14214,2.581477237773753e-8
14215,2.0383417503116685e-8
14216,1.7294977446125037e-8
14217,9.900583707525155e-9
14218,8.325965366103052e-9
14219,8.407695992898149e-9
14220,9.694455020929005e-9
14221,7.910883702156119e-9
14222,6.4625214858966245e-9
14223,6.6782550311604914e-9
14224,3.7849766096769765e-8
14225,5.977014370409589e-9
14226,6.581860903865703e-9
14227,6.4098224519285464e-9
14228,6.951043398268053e-9
14229,1.3768797096117875e-8
14230,5.957480095468402e-9
14231,5.541151189716864e-9
14232,1.3836855322487952e-8
14233,5.266190920878368e-9
14234,5.9135762363602795e-9
14235,6.58401179156599e-9
14236,8.012333171971277e-9
14237,1.221708231411171e-8
14238,1.857351068622417e-8
14239,1.6131784063335276e-8
14240,1.4071163196850893e-8
14241,1.2156856771552799e-8
14242,1.0753974442152332e-8
14243,6.985668939919074e-9
14244,9.401509733229354e-9
14245,9.436123145893126e-9
14246,1.454267169810446e-8
14247,2.0708888986250804e-8
14248,1.7604905573089377e-8
14249,5.509967027832295e-9
14250,4.9657002475241045e-9
14251,5.254514562618534e-9
14252,4.686124255478502e-9
14253,4.8697604700007546e-9
14254,6.367266096707564e-9
14255,6.8126958425654696e-9
14256,7.263746848151615e-9
14257,8.61511343168471e-9
14258,6.950179162077451e-9
14259,6.329489736833389e-9
14260,7.591384695931774e-9
14261,5.5412443309961926e-8
14262,1.8397914659087645e-8
14263,5.710160296518262e-9
14264,8.111093355712038e-9
14265,5.8906361734609625e-9
14266,6.080907539586966e-9
14267,7.512266737605375e-9
14268,8.034095688415441e-9
14269,1.0317049161693934e-8
14270,1.2368362347764896e-8
14271,5.242860471893481e-8
14272,8.847474100765101e-9
14273,8.275933646717807e-9
14274,9.431971938518063e-9
14275,1.4398713819199454e-8
14276,5.0360461349194984e-8
14277,1.0629748763574545e-8
14278,7.301296749459656e-9
14279,8.638962722316873e-9
14280,8.919542927766026e-9
14281,7.419027826678736e-9
14282,5.863153981170515e-9
14283,6.981391614111313e-9
14284,6.10198730822039e-9
14285,7.033709054492292e-9
14286,9.06841527918937e-9
14287,9.387183337744483e-9
14288,6.208684623888142e-9
14289,6.000270094010222e-8
14290,7.22452003846157e-9
14291,7.47227763706433e-9
14292,6.246193010225889e-7
14293,1.7942691909125797e-8
14294,1.1934378296122375e-8
14295,8.046651639591409e-9
14296,1.9187469390591168e-7
14297,1.6127405285156738e-8
14298,1.596920514499944e-7
14299,1.2601710548881283e-8
14300,7.369340100549466e-9
14301,4.326204054524756e-8
14302,1.2615820466581415e-8
14303,9.276133707649483e-9
14304,1.0848782439904275e-8
14305,3.091067578961683e-6
14306,5.807256382908475e-8
14307,7.769861903494908e-9
14308,5.987554782882117e-9
14309,6.028035482301609e-9
14310,6.079283546862648e-9
14311,6.27177399436122e-9
14312,6.206146168980281e-9
14313,6.4754506809134036e-9
14314,6.2247283016843e-9
14315,6.311219719296512e-9
14316,6.01003498388395e-9
14317,6.797559222690835e-9
14318,6.183573110970797e-9
14319,6.22336681877236e-9
14320,6.789378175387077e-9
14321,6.246949569802732e-9
14322,6.3160665884413676e-9
14323,6.312160017529033e-9
14324,6.530418292424742e-9
14325,6.404980324931249e-9
14326,6.367852570595164e-9
14327,7.942848884090764e-9
14328,7.185559666948054e-9
14329,5.909458675505521e-9
14330,6.155651153742368e-9
14331,5.993969103472237e-9
14332,6.2217993326235666e-9
14333,6.301558901205492e-9
14334,6.311009007067656e-9
14335,6.1500974875770104e-9
14336,6.18887199167106e-9
14337,6.1580498466451405e-9
14338,5.85790737024295e-9
14339,6.763626234605318e-9
14340,6.390016800529864e-9
14341,5.945267500814981e-9
14342,6.112202019008316e-9
14343,6.245166191923813e-9
14344,6.025790106135301e-9
14345,6.4353622707702735e-9
14346,6.2603094338739226e-9
14347,6.258784523715775e-9
14348,6.566367723164521e-9
14349,5.8459675455418665e-9
14350,6.656761542509193e-9
14351,6.431561102923087e-9
14352,6.096590148912336e-9
14353,6.153956187434888e-9
14354,6.2655846238272275e-9
14355,6.055444108997859e-9
14356,6.056978052538668e-9
14357,6.194453540389165e-9
14358,6.2505034611645474e-9
14359,6.183879239918519e-9
14360,5.795637315678621e-9
14361,6.731657323342956e-9
14362,6.217746332360705e-9
14363,6.050635623670318e-9
14364,5.952878245540654e-9
14365,6.055458052189245e-9
14366,5.924999253981615e-9
14367,5.985480220776097e-9
14368,6.213072193834327e-9
14369,1.3060415690404789e-8
14370,7.754057193227696e-9
14371,4.6528355169645316e-8
14372,6.842388041475492e-8
14373,5.732054354967533e-8
14374,1.452651042138539e-7
14375,9.10424633535889e-8
14376,1.525903256955184e-8
14377,5.573140604637261e-6
14378,1.2825107084980747e-6
14379,2.9674164507661796e-8
14380,7.812612785171285e-9
14381,6.3816870041808835e-9
14382,6.089148982260291e-9
14383,6.913102560829111e-9
14384,6.6870104209608475e-9
14385,6.152443016668111e-9
14386,6.218843102856258e-9
14387,6.718897256026447e-9
14388,6.44575063397715e-9
14389,6.845328589871278e-9
14390,6.404654402153955e-9
14391,6.602758302771772e-9
14392,6.666102696184778e-9
14393,7.314455465054622e-9
14394,6.821501830379795e-9
14395,6.289333147185215e-9
14396,6.08381921213724e-9
14397,6.005515607796112e-9
14398,6.317093427524446e-9
14399,5.899195649750998e-9
14400,6.0121720462036916e-9
14401,6.5975820503886695e-9
14402,6.6579265541947335e-9
14403,6.5747008933121446e-9
14404,6.287333538938861e-9
14405,6.916087831499519e-9
14406,6.114350068208866e-9
14407,5.859744768914559e-9
14408,5.982566021038835e-9
14409,5.89184753560733e-9
14410,6.02221837977967e-9
14411,6.238985840619412e-9
14412,6.241997638138572e-9
14413,6.342016973213819e-9
14414,6.127570264742511e-9
14415,5.684112959389602e-9
14416,6.368051984022171e-9
14417,6.016251735974117e-9
14418,6.323604502370356e-9
14419,5.839285369354944e-9
14420,5.761054716174893e-9
14421,6.214554485426226e-9
14422,6.9723952764859805e-9
14423,8.556902824478538e-9
14424,7.546583817872924e-9
14425,6.579153209792981e-9
14426,7.229329174246612e-9
14427,7.04846585136829e-9
14428,6.38346380170742e-9
14429,5.965947125306499e-9
14430,5.820768136285551e-9
14431,5.828130933885309e-9
14432,5.923590118789442e-9
14433,6.6599397455944795e-9
14434,8.081401799402073e-9
14435,6.842082397796449e-9
14436,6.16626663377198e-9
14437,5.861921523202228e-9
14438,6.684167123891445e-9
14439,6.4357831148565435e-9
14440,6.0182524318823606e-9
14441,1.382743736834219e-8
14442,2.135183968504237e-8
14443,7.390361798537539e-9
14444,2.013932915387542e-8
14445,6.703299131368047e-9
14446,1.0248523469439695e-8
14447,1.0895270071770936e-8
14448,9.469237296729943e-9
14449,7.080843569042144e-9
14450,6.472938786693208e-9
14451,9.108964300325204e-9
14452,6.604087214768619e-9
14453,6.604249926031697e-9
14454,6.6961673659014385e-9
14455,6.560948065109474e-9
14456,6.758012644169865e-9
14457,6.45997147046209e-9
14458,6.59450497147847e-9
14459,6.365411728530424e-9
14460,6.4151763586581415e-9
14461,6.9781644503726416e-9
14462,7.459236895682008e-9
14463,8.686527522196348e-9
14464,1.1860527368471244e-8
14465,7.164369890149804e-9
14466,8.074421190341434e-9
14467,8.364615839949487e-9
14468,7.668713270298026e-9
14469,9.223879059583199e-9
14470,8.747239143499654e-9
14471,7.04587120123667e-9
14472,9.24241786928858e-9
14473,1.2586297706587984e-8
14474,1.0341718210261785e-8
14475,1.2187830339409374e-8
14476,7.0080791797507065e-9
14477,1.9382830592157264e-8
14478,2.0742734091103235e-8
14479,1.4013363901841451e-8
14480,1.5348382012377e-8
14481,1.2395118983127977e-8
14482,8.84039764071512e-9
14483,8.558286086653176e-9
14484,8.2989471712434e-9
14485,8.276257605762852e-9
14486,6.6377241488862826e-9
14487,6.785280408179785e-9
14488,6.695996222792302e-9
14489,6.3503227716775345e-9
14490,6.73847777024563e-9
14491,6.8184930159933885e-9
14492,6.478877969053545e-9
14493,6.914734349092309e-9
14494,6.843741545349784e-9
14495,6.344457609654033e-9
14496,6.453817792262163e-9
14497,6.229503009856251e-9
14498,6.183106115538741e-9
14499,6.458296803778379e-9
14500,6.71650743749345e-9
14501,8.529174503648231e-9
14502,1.0592081164508574e-8
14503,6.581686620282984e-9
14504,6.177787989204643e-9
14505,6.48886143187144e-9
14506,6.176593214620661e-9
14507,6.38139459277075e-9
14508,6.026017658701075e-9
14509,5.992292440713677e-9
14510,6.188404596057258e-9
14511,6.50670923693241e-9
14512,6.170784784524808e-9
14513,6.8524866796513226e-9
14514,1.0904162123961808e-8
14515,1.5370995662049618e-8
14516,7.308882835255253e-9
14517,6.653880547265102e-9
14518,6.4354067248315095e-9
14519,6.268436055916274e-9
14520,6.696384770212298e-9
14521,6.512186055378654e-9
14522,6.860208258746816e-9
14523,6.834378073105024e-9
14524,6.730876157895361e-9
14525,6.803487637890521e-9
14526,6.565767501667598e-9
14527,6.840218896991573e-9
14528,7.138188297860105e-9
14529,6.06699308574261e-9
14530,6.542371479923583e-9
14531,6.387707189507645e-9
14532,3.247781472664904e-8
14533,6.4427562364565315e-9
14534,6.578329152535293e-9
14535,6.36611090115882e-9
14536,6.208847600708301e-9
14537,6.4664153988148345e-9
14538,6.607999477921433e-9
14539,5.717892683171919e-9
14540,6.854997488327932e-9
14541,6.246992722350644e-9
14542,6.230300585128109e-9
14543,6.186969855053664e-9
14544,6.5895779538709795e-9
14545,6.775756650003933e-9
14546,6.701433309662743e-9
14547,6.779578597613792e-9
14548,6.666701344543095e-9
14549,6.6962490844244e-9
14550,6.264970061990229e-9
14551,6.526215343975283e-9
14552,6.5772023001592255e-9
14553,6.416765967834409e-9
14554,6.5300423821491345e-9
14555,6.77722649484474e-9
14556,6.701854578841237e-9
14557,6.837415938321755e-9
14558,6.677659958080725e-9
14559,6.7466503016082775e-9
14560,8.00671923999912e-9
14561,6.6539111895879734e-9
14562,6.313453701496811e-9
14563,6.052541835620655e-9
14564,6.173863168896124e-9
14565,6.152210690068105e-9
14566,6.701903960112608e-9
14567,1.674293533900451e-6
14568,1.0587448236058384e-8
14569,9.837030093788132e-8
14570,7.52538979261906e-9
14571,1.0947483517698623e-8
14572,1.0308189647646284e-8
14573,1.062494767635796e-8
14574,8.429552115149396e-8
14575,4.774841941623447e-7
14576,2.751103947189574e-8
14577,9.282919834791315e-8
14578,1.8540041417452077e-8
14579,1.1944404432663726e-7
14580,1.683721664451529e-8
14581,7.474514694026252e-9
14582,6.45522969082075e-9
14583,5.8640410252645024e-9
14584,6.929940407374204e-9
14585,5.466082723455969e-9
14586,2.9454631923927246e-8
14587,7.758307699400216e-9
14588,6.301519724663176e-9
14589,6.8956942984855484e-9
14590,6.852084341404466e-9
14591,2.2641854748930145e-8
14592,8.290944347932251e-9
14593,9.422757186535397e-9
14594,6.914662701524453e-9
14595,6.297352441872039e-9
14596,6.211069658784045e-9
14597,4.604516144017134e-8
14598,6.180511231763748e-9
14599,8.460596825064569e-8
14600,6.3816870041808835e-9
14601,6.1098183711448125e-9
14602,5.788168960810742e-9
14603,6.23519442301521e-9
14604,6.497633331626656e-9
14605,1.9436362933077256e-8
14606,1.4889893792421213e-8
14607,1.4887356900245818e-7
14608,6.4339102736156345e-9
14609,7.3416943506407885e-9
14610,7.46878916504975e-9
14611,1.860344608608585e-8
14612,1.1629670227766444e-8
14613,9.848214517693152e-9
14614,7.3482851373775545e-9
14615,7.903897507985505e-9
14616,9.747420460341826e-9
14617,7.410597063352326e-8
14618,6.008439603134837e-9
14619,5.578246479243247e-9
14620,5.91311465460215e-9
14621,5.621941212943029e-9
14622,5.6416793630276865e-9
14623,5.518855206492566e-9
14624,5.62944266150821e-9
14625,5.799033265010574e-9
14626,6.056040906309173e-9
14627,5.2786576922130794e-9
14628,5.573320264359698e-9
14629,5.506320674113078e-9
14630,5.587514973887014e-9
14631,5.470512314533333e-9
14632,5.585351377323983e-9
14633,5.559829838811087e-9
14634,5.5245804215540215e-9
14635,5.472689391734049e-9
14636,5.0826312225565575e-9
14637,5.794517782677114e-9
14638,5.428179493101708e-9
14639,5.160628541782237e-9
14640,5.180124526495243e-9
14641,5.599955810723356e-9
14642,5.6690201414802514e-9
14643,8.355231740934357e-9
14644,6.489596578367691e-9
14645,6.995664930215736e-9
14646,7.274514267558748e-9
14647,8.11675804240399e-9
14648,6.939102457515099e-9
14649,5.3581392983528796e-9
14650,5.297415037327913e-9
14651,5.202724149013671e-9
14652,5.363284066593927e-9
14653,7.079943631919972e-9
14654,5.4900335694193104e-9
14655,5.6659234154668874e-9
14656,5.576591083410252e-9
14657,5.431452677236627e-9
14658,5.26056026203173e-9
14659,5.948315561108101e-9
14660,5.487857174323265e-9
14661,6.702328345412941e-9
14662,9.149618790323014e-9
14663,5.823887806792592e-9
14664,5.311918462163789e-9
14665,6.205546010455525e-9
14666,5.41938992979025e-9
14667,5.8133169241427946e-9
14668,6.034065220079728e-9
14669,5.354467661825059e-9
14670,5.631871018426665e-9
14671,5.493948701787844e-9
14672,5.770839556177734e-9
14673,5.249198547700712e-9
14674,5.374021505013286e-9
14675,5.247863134337263e-9
14676,5.621763869267212e-9
14677,5.685436325763615e-9
14678,6.402999973105471e-9
14679,5.440055118736632e-9
14680,5.29782977702473e-9
14681,6.062918076628391e-9
14682,5.710099815440676e-9
14683,5.444763244414491e-9
14684,5.2144631176230465e-9
14685,5.398656555680178e-9
14686,5.207808426792425e-9
14687,5.475246799559122e-9
14688,5.560025712575325e-9
14689,1.5636768264226014e-8
14690,1.0752072893203582e-8
14691,5.449682488733957e-9
14692,5.9721595271958804e-9
14693,5.402888437187045e-9
14694,5.422061009611392e-9
14695,5.1837064531208815e-9
14696,5.209103661416174e-9
14697,5.128044674335363e-9
14698,5.3948826213440634e-9
14699,6.357544372237047e-9
14700,5.797332371914859e-9
14701,5.865234763637158e-9
14702,5.869367460253688e-9
14703,6.522157768285419e-9
14704,6.03606628041157e-9
14705,8.492528245994182e-9
14706,5.003497648327617e-9
14707,5.192319402669529e-9
14708,6.5920501096038265e-9
14709,5.5450861773567666e-9
14710,5.602381767940653e-9
14711,5.625779419972025e-9
14712,5.573995323361864e-9
14713,4.970163778657656e-9
14714,5.8171330883732026e-9
14715,5.178607548079246e-9
14716,5.3872260613430274e-9
14717,5.134927308737861e-9
14718,5.0522310079990826e-9
14719,5.2598529169532965e-9
14720,5.314956323623455e-9
14721,5.379278134850474e-9
14722,5.7758911485542256e-9
14723,5.7702496058333355e-9
14724,5.375301143602925e-9
14725,6.02677530417244e-9
14726,5.543601453951855e-9
14727,5.820486683997573e-9
14728,5.630322868498837e-9
14729,5.943681101272481e-9
14730,6.547100386534363e-9
14731,5.620520031821079e-9
14732,5.923516465567698e-9
14733,5.861979563053949e-9
14734,5.548632993903218e-9
14735,5.573245833200587e-9
14736,5.91089166963405e-9
14737,5.454390155026926e-9
14738,5.35459465324038e-9
14739,5.457965674043659e-9
14740,5.374843210843644e-9
14741,6.692098120116896e-9
14742,9.543979547906532e-9
14743,6.903288123881554e-9
14744,5.784082782411031e-9
14745,5.934269970625245e-9
14746,5.3073618701486105e-9
14747,5.90148625558086e-9
14748,5.892116158040749e-9
14749,5.611792444342473e-9
14750,5.497459011638758e-9
14751,5.363523650653073e-9
14752,5.4747374914934335e-9
14753,1.0779449940338248e-8
14754,1.2066352266239219e-8
14755,8.293040761346624e-9
14756,1.9431655395129482e-8
14757,1.1287870023448373e-8
14758,6.428046355600888e-9
14759,1.1633355506359206e-8
14760,1.0572543969909335e-8
14761,1.8394360766478792e-8
14762,1.7746687421798912e-8
14763,9.705003581613923e-9
14764,1.6577746717560917e-8
14765,5.378365345999043e-9
14766,5.447237362521378e-9
14767,5.535329779006667e-9
14768,5.032437616980203e-9
14769,5.625373979520989e-9
14770,4.993597110261538e-9
14771,4.960969991128966e-9
14772,4.924345317133751e-9
14773,5.311750898130297e-9
14774,5.402602310725051e-9
14775,5.781233359142544e-9
14776,6.10466729736702e-9
14777,5.707987324194689e-9
14778,6.492784670756798e-9
14779,5.693132610783731e-9
14780,5.7491891857934375e-9
14781,4.971071388562247e-9
14782,4.8945864096368575e-9
14783,4.989961559271172e-9
14784,5.215540233884341e-9
14785,5.002297306310027e-9
14786,5.301961868749359e-9
14787,5.117803417858692e-9
14788,5.3577839880698856e-9
14789,5.121962564924322e-9
14790,4.834429151117751e-9
14791,5.253555202133022e-9
14792,5.163312372573422e-9
14793,5.504552269463212e-9
14794,5.139403311338269e-9
14795,5.018691496171546e-9
14796,5.188271566317127e-9
14797,5.251455624621409e-9
14798,5.29067397489606e-9
14799,5.352023355921576e-9
14800,5.7860608944880514e-9
14801,4.985362011069128e-9
14802,6.881849963494405e-9
14803,5.460291143932116e-9
14804,4.912425759181688e-9
14805,5.096507879578955e-9
14806,5.1487167460334e-9
14807,5.259806894370758e-9
14808,5.3298133462533165e-9
14809,5.458508614040023e-9
14810,5.558453796132148e-9
14811,5.53802357275097e-9
14812,5.374393979589224e-9
14813,5.828216821029564e-9
14814,5.38512762088853e-9
14815,5.075213306939168e-9
14816,5.3537612499992956e-9
14817,5.638310647278806e-9
14818,5.354870839142992e-9
14819,5.02650362390787e-9
14820,5.442519578332044e-9
14821,5.276047538582507e-9
14822,5.343824662969025e-9
14823,5.226564327816661e-9
14824,5.373063831778274e-9
14825,5.525308100178633e-9
14826,6.2588277580169415e-9
14827,5.0086028927298496e-9
14828,4.855115880693754e-9
14829,4.667679197510188e-9
14830,4.724962869363374e-9
14831,5.063799481838818e-9
14832,5.050140955866653e-9
14833,5.84775945761626e-9
14834,7.009289536657055e-9
14835,6.211554499112777e-9
14836,6.35479141264006e-9
14837,5.2078264139565605e-9
14838,5.01827780970313e-9
14839,4.8747977274645915e-9
14840,4.870983966103833e-9
14841,4.959843805698429e-9
14842,5.1626062162799615e-9
14843,5.044634434019568e-9
14844,5.184465633551458e-9
14845,4.991377304797593e-9
14846,5.164927146619288e-9
14847,5.416382172731757e-9
14848,4.830202073269633e-9
14849,5.117659652908108e-9
14850,5.098506766330109e-9
14851,5.239733515260721e-9
14852,5.1417244657701674e-9
14853,6.653849905083337e-9
14854,6.459569867827755e-9
14855,7.499864205265546e-9
14856,5.665843833773932e-9
14857,5.6654655098663805e-9
14858,8.088760936064377e-9
14859,5.0693187527050705e-9
14860,5.268799837823327e-9
14861,5.018348295769377e-9
14862,5.033093518776356e-9
14863,5.09075855776451e-9
14864,5.00580929056567e-9
14865,5.584084737407487e-9
14866,6.146766277886581e-9
14867,5.673687347254915e-9
14868,5.969783757000462e-9
14869,5.616753957795022e-9
14870,4.9921577453244335e-9
14871,5.326169704698262e-9
14872,5.019714303215148e-9
14873,5.374214545092487e-9
14874,5.269735287258983e-9
14875,5.541189466765456e-9
14876,5.428964477333104e-9
14877,5.1513611698293244e-9
14878,5.127864018801469e-9
14879,5.027436571033791e-9
14880,5.665162868928863e-9
14881,5.218110841361492e-9
14882,5.305464342132614e-9
14883,5.1473867466279376e-9
14884,5.657698498841117e-9
14885,5.688387848311233e-9
14886,5.542164344716127e-9
14887,5.44861347352458e-9
14888,5.6903175105025885e-9
14889,5.392349092458881e-9
14890,5.1639567947471635e-9
14891,5.61822334489006e-9
14892,5.775762145030559e-9
14893,7.4147446614628954e-9
14894,5.19155309518275e-9
14895,5.525250849260942e-9
14896,5.374492980496746e-9
14897,5.206134693291739e-9
14898,6.502412248398207e-9
14899,5.560258721725928e-9
14900,2.2022367211696418e-8
14901,1.2632598696564802e-8
14902,8.115724577410695e-9
14903,5.4280145108525504e-9
14904,5.138582103360744e-9
14905,5.136925887168556e-9
14906,5.174566826770182e-9
14907,5.1926290660160205e-9
14908,5.125025138868436e-9
14909,5.185796855002926e-9
14910,5.329069693803087e-9
14911,5.208846987485083e-9
14912,4.676069958487219e-9
14913,5.291530454774097e-9
14914,5.398826861232016e-9
14915,5.182946190442303e-9
14916,5.597472904740073e-9
14917,7.75765568482625e-9
14918,1.098009253103245e-8
14919,1.3898745415923408e-8
14920,1.4416644854478307e-8
14921,1.2683187125377951e-8
14922,1.1243289672860654e-8
14923,3.540919063561207e-8
14924,2.4865929614441816e-8
14925,5.730090748191794e-9
14926,5.1878976563205015e-9
14927,4.9215431820932265e-9
14928,5.196074867906581e-9
14929,5.287186135248096e-9
14930,5.0679870910810825e-9
14931,5.99195302535074e-9
14932,8.427723913938141e-9
14933,5.566861288900242e-9
14934,5.264146898897782e-9
14935,6.24754797839329e-9
14936,5.6495037337038975e-9
14937,5.1126021697350245e-9
14938,5.0537877688583526e-9
14939,4.901198591132368e-9
14940,6.500612820051338e-9
14941,5.143597777576679e-9
14942,5.390094755993719e-9
14943,5.354406016592821e-9
14944,7.114051421319946e-9
14945,5.6904550877885745e-9
14946,6.7040230680478095e-9
14947,5.799925298484183e-9
14948,5.2043644305209274e-9
14949,5.274897196471236e-9
14950,7.198499851020778e-9
14951,5.171646122670175e-9
14952,4.896293015628576e-9
14953,5.127952574640485e-9
14954,5.450859651801202e-9
14955,5.358817907764357e-9
14956,5.4096304748225865e-9
14957,5.677207920523177e-9
14958,5.5382684121571074e-9
14959,4.999550966150957e-9
14960,5.521902067046367e-9
14961,5.380534246792949e-9
14962,5.443587397922265e-9
14963,4.832162158678567e-9
14964,5.140888682083184e-9
14965,5.3092686343488265e-9
14966,5.3536909837625946e-9
14967,5.187837928785281e-9
14968,4.9943560479577805e-9
14969,5.5367447178484805e-9
14970,4.966008973699617e-9
14971,4.813370589195671e-9
14972,5.030285098435861e-9
14973,4.968160298766827e-9
14974,5.198470693862614e-9
14975,5.283077723734946e-9
14976,5.194024573583995e-9
14977,6.161994409992667e-9
14978,1.246702986961631e-8
14979,9.697292601427836e-9
14980,1.4143102862482955e-8
14981,5.252701240438682e-9
14982,5.504372291665576e-9
14983,5.330042844115984e-9
14984,5.910306454371026e-9
14985,5.5827901039981894e-9
14986,5.742269880327113e-9
14987,5.511388173883176e-9
14988,5.692386761966414e-9
14989,5.281147532816778e-9
14990,5.428255736592775e-9
14991,6.036836309539777e-9
14992,5.244716287012232e-9
14993,5.469085337610298e-9
14994,5.2787549295767735e-9
14995,5.136472886740067e-9
14996,5.484360572482747e-9
14997,7.70605314835839e-9
14998,5.073609057567936e-9
14999,5.297399180278085e-9
15000,5.358476124646033e-8
15001,7.691704656633005e-9
15002,6.4303350166615165e-9
15003,5.382878782353233e-9
15004,5.563200341518177e-9
15005,5.531926484493406e-9
15006,5.432278161169576e-9
15007,5.558457635777329e-9
15008,5.051219021678434e-9
15009,5.8155755231037824e-9
15010,7.141570042687791e-9
15011,5.53926318356009e-9
15012,5.51382527708885e-9
15013,5.935473905369371e-9
15014,6.1910840496607825e-9
15015,5.649990271172288e-9
15016,5.439638012606819e-9
15017,5.450515763381335e-9
15018,5.367284299178796e-9
15019,5.414375850963124e-9
15020,5.843472438845255e-9
15021,6.4708152449377534e-9
15022,5.549301229378642e-9
15023,5.366615739001877e-9
15024,6.011395473894984e-9
15025,5.331028447269987e-9
15026,5.234027498458896e-9
15027,5.59765334885584e-9
15028,5.405784142928225e-9
15029,5.617938750477346e-9
15030,5.653004094214105e-9
15031,6.0326898759306346e-9
15032,5.846306768494153e-9
15033,5.7362754826082085e-9
15034,5.28793003094976e-9
15035,5.708720757771029e-9
15036,6.087402243197858e-9
15037,5.37371463505833e-9
15038,5.227704129564369e-9
15039,5.001032766139854e-9
15040,5.0280987675899375e-9
15041,5.552942801333518e-9
15042,5.301500418177353e-9
15043,5.559087373474521e-9
15044,5.578526493911752e-9
15045,5.2922579014608455e-9
15046,6.954917776895393e-9
15047,8.685077536741409e-9
15048,8.598743615549188e-9
15049,9.787606484298145e-9
15050,1.314626250386907e-8
15051,1.1613068827727178e-8
15052,7.304900419458023e-9
15053,2.134271180244104e-8
15054,1.3394515218217615e-8
15055,7.217280757510614e-9
15056,5.5785329164314224e-9
15057,5.644732944109166e-9
15058,6.105714597628542e-9
15059,4.9173905241240135e-9
15060,8.795691732596636e-9
15061,5.001511825708926e-9
15062,5.044443940135564e-9
15063,4.762357567425853e-9
15064,5.391368290599301e-9
15065,5.422252029756014e-9
15066,5.333012480070058e-9
15067,5.357880215611641e-9
15068,5.49308096081404e-9
15069,6.0972738338313086e-9
15070,5.153597537969916e-9
15071,5.387471676961089e-9
15072,4.8875363456368315e-9
15073,4.854131082716594e-9
15074,4.8485357258007826e-9
15075,5.149742336669277e-9
15076,5.2069930739268926e-9
15077,5.0599054309292575e-9
15078,4.751574029945106e-9
15079,4.957480333281151e-9
15080,5.452473958165228e-9
15081,4.8227416747176935e-9
15082,4.938590310631544e-9
15083,4.768922887078361e-9
15084,4.700250453562363e-9
15085,4.829434719590186e-9
15086,5.260374938115291e-9
15087,5.042884251696247e-9
15088,4.970233588920589e-9
15089,4.789601707894017e-9
15090,5.15104566498971e-9
15091,5.361145573858566e-9
15092,4.626009283713589e-9
15093,4.706187218432717e-9
15094,4.6520995543116545e-9
15095,4.676399441793423e-9
15096,4.539604313456949e-9
15097,4.9298930759309616e-9
15098,4.786086021180466e-9
15099,4.965176600346711e-9
15100,4.8458102027835404e-9
15101,4.925280850729347e-9
15102,5.217464466638515e-9
15103,4.682601500970501e-9
15104,5.3458651569477286e-9
15105,5.069505516750036e-9
15106,1.8896945041460836e-8
15107,5.447414217850736e-9
15108,1.4679660105729209e-8
15109,5.07272127158955e-9
15110,5.109610551710983e-9
15111,5.134489853910987e-9
15112,4.7149837467687035e-9
15113,5.056278652648709e-9
15114,4.625371286089459e-9
15115,4.828670823343441e-9
15116,5.01327236562505e-9
15117,5.254858184513758e-9
