Tiempo (s),intensidad
1015,1.682472599120788e-8
1016,1.5833127170418818e-8
1017,1.7945778373305247e-8
1018,1.8527294291709987e-8
1019,1.823967938161009e-8
1020,1.8947041222512026e-8
1021,1.7774050100540386e-8
1022,1.6713753778676115e-8
1023,2.1176066883896382e-8
1024,1.847631253840663e-8
1025,1.8891393748276333e-8
1026,1.6884087726517896e-8
1027,1.5101865568070192e-8
1028,1.3555882631295546e-8
1029,1.7002195280303784e-8
1030,1.4315921226012045e-8
1031,1.3810678010127634e-8
1032,1.8221872352439366e-8
1033,1.7626800938468157e-8
1034,1.365787708697977e-8
1035,1.6551524453494967e-8
1036,1.528269690409784e-8
1037,1.7666194191196886e-8
1038,1.7011711149594377e-8
1039,1.7579130897915536e-8
1040,1.861345527145407e-8
1041,1.5923025844370565e-8
1042,1.7025865568444012e-8
1043,1.777479906692932e-8
1044,1.6817289485408827e-8
1045,1.7277682937088606e-8
1046,1.6528368999336015e-8
1047,1.717728415409283e-8
1048,1.7907720195453538e-8
1049,1.5553896331274256e-8
1050,1.7777406370932335e-8
1051,1.925109778527404e-8
1052,1.761879895770432e-8
1053,1.6944407994016527e-8
1054,1.6521824323529502e-8
1055,1.743369725616183e-8
1056,1.6381425836992867e-8
1057,1.7849896406995908e-8
1058,1.644265710069546e-8
1059,1.6265158510028585e-8
1060,1.708876194968311e-8
1061,2.0639662907530713e-8
1062,1.675236010760306e-8
1063,1.8061923561469982e-8
1064,1.5792733253460136e-8
1065,1.7025689153588838e-8
1066,1.589171251646128e-8
1067,1.3806296629253672e-8
1068,1.5903499516103323e-8
1069,1.502359958203823e-8
1070,1.6858557052239374e-8
1071,1.5783553983822797e-8
1072,1.7014892125053422e-8
1073,1.6958627464454145e-8
1074,1.4415897973916236e-8
1075,2.0408401985027325e-8
1076,1.8384185775917183e-8
1077,1.8294300142912396e-8
1078,1.914460895771826e-8
1079,2.0688942852917387e-8
1080,1.7455146573427074e-8
1081,1.8064818395896448e-8
1082,1.696777903922917e-8
1083,1.8030642393989914e-8
1084,1.736564825315585e-8
1085,1.7429302198684535e-8
1086,1.563083936675012e-8
1087,1.5234106942893e-8
1088,1.6617110200201966e-8
1089,1.554524961359179e-8
1090,1.654683742815404e-8
1091,1.7441125213836022e-8
1092,1.8694850650045914e-8
1093,1.809322566932688e-8
1094,1.596170205860083e-8
1095,2.6795724256459125e-8
1096,2.2632055528178013e-8
1097,2.1168666455473583e-8
1098,2.0015848260990088e-8
1099,2.1262699428357356e-8
1100,2.0540248808660264e-8
1101,2.0323883650002876e-8
1102,2.162276856718921e-8
1103,2.2959651938470303e-8
1104,1.880577345297878e-8
1105,1.8791437332986882e-8
1106,2.0592496460125842e-8
1107,1.927939050143377e-8
1108,2.1888953567502972e-8
1109,1.844730804699193e-8
1110,1.9979664902716645e-8
1111,2.028904942002954e-8
1112,1.9366819280561845e-8
1113,2.0465223880647383e-8
1114,1.9927554244951607e-8
1115,2.1345989919614904e-8
1116,2.1046340868825846e-8
1117,2.202812336433044e-8
1118,2.0790551031569805e-8
1119,1.9964204047663138e-8
1120,1.7314007447896085e-8
1121,1.7075738683117463e-8
1122,1.8180017628262575e-8
1123,1.8804076095353118e-8
1124,2.0335811144327694e-8
1125,1.5740988440823853e-8
1126,2.0753913389574865e-8
1127,2.160737453934079e-8
1128,2.0622556399227946e-8
1129,2.1178831739136993e-8
1130,2.1552140024287245e-8
1131,2.1447812286467725e-8
1132,2.168163355191793e-8
1133,2.0956753253262187e-8
1134,2.1804694185546595e-8
1135,2.1322567602465117e-8
1136,2.32587033728143e-8
1137,2.2119346912155036e-8
1138,2.122935013951083e-8
1139,2.0676832042518314e-8
1140,1.961505815184544e-8
1141,1.87686052445485e-8
1142,1.978239184428405e-8
1143,2.1289536186076272e-8
1144,2.0843660941742264e-8
1145,2.0095036529253374e-8
1146,2.0806881798431157e-8
1147,1.965646873803286e-8
1148,2.0643360651064335e-8
1149,1.914252398834606e-8
1150,1.9260315635178717e-8
1151,1.7779375404932227e-8
1152,1.7523275945142725e-8
1153,1.973248130422017e-8
1154,1.931948298774125e-8
1155,1.8220068273052104e-8
1156,1.6755484871500055e-8
1157,1.8674535146430276e-8
1158,2.526836839640183e-8
1159,1.7381233742819996e-8
1160,1.8990832355880864e-8
1161,1.8034935772008924e-8
1162,1.832303452848372e-8
1163,1.983697289911606e-8
1164,1.9579923921340526e-8
1165,1.945247205097997e-8
1166,1.961995468581803e-8
1167,1.856993142580905e-8
1168,1.778227818327606e-8
1169,1.8593536471850664e-8
1170,1.8859435964314734e-8
1171,2.1266978890827407e-8
1172,2.028285098628657e-8
1173,1.9347978672996034e-8
1174,1.8152510640469534e-8
1175,1.953654670768035e-8
1176,1.8738335047100008e-8
1177,1.671770278973995e-8
1178,1.6956413548663314e-8
1179,1.50536910959391e-8
1180,1.658054493728715e-8
1181,1.7429270092752983e-8
1182,1.680398944209919e-8
1183,1.811075268422428e-8
1184,1.510219244091465e-8
1185,1.6657276699169655e-8
1186,1.6146076283010138e-8
1187,1.677861079291476e-8
1188,1.5742402057942846e-8
1189,1.4408693393940677e-8
1190,1.6733481195445533e-8
1191,1.6583515460744815e-8
1192,1.4618708289026982e-8
1193,1.691838875241587e-8
1194,1.566637074801436e-8
1195,1.5883163261750905e-8
1196,1.7127082906252635e-8
1197,1.417718478571821e-8
1198,1.4803452005558016e-8
1199,1.2543380596072461e-8
1200,1.3121908346947305e-8
1201,1.101062064734693e-8
1202,1.3639093292457387e-8
1203,1.3805352493404825e-8
1204,1.3770699457141825e-8
1205,1.0351226221398945e-8
1206,9.923868480489638e-9
1207,1.3282444196950399e-8
1208,9.23892836979746e-9
1209,1.196912492907815e-8
1210,1.1935708398441143e-8
1211,1.0004322886317657e-8
1212,9.244043915365097e-9
1213,1.0752988962047761e-8
1214,1.0588937867221924e-8
1215,1.2005260826919813e-8
1216,1.2555892825612762e-8
1217,1.0176295275949543e-8
1218,1.2541497617903698e-8
1219,1.0570796202111027e-8
1220,1.170358732709686e-8
1221,1.1138956296439274e-8
1222,1.1359442041105665e-8
1223,1.236158046073343e-8
1224,1.5100732000040566e-8
1225,1.319509131354772e-8
1226,1.3814526377823526e-8
1227,1.465080540490095e-8
1228,1.270077727026905e-8
1229,1.4876165454869327e-8
1230,1.30137482175063e-8
1231,1.4908501728168712e-8
1232,1.5108752257258127e-8
1233,1.4010618252319e-8
1234,1.403006231608585e-8
1235,1.502863718418896e-8
1236,1.6017602064265343e-8
1237,1.6669708290043622e-8
1238,1.4974316216585882e-8
1239,1.637043425494868e-8
1240,1.78301993984986e-8
1241,1.796753088280796e-8
1242,1.7027990530969527e-8
1243,1.590756476245438e-8
1244,1.6523216752575983e-8
1245,1.7872446265101006e-8
1246,2.0359635568942665e-8
1247,1.864169078788014e-8
1248,1.8007295856258584e-8
1249,1.8832041389371857e-8
1250,1.7704146717016068e-8
1251,1.6473527301757487e-8
1252,1.7236754655084196e-8
1253,1.6348119363825126e-8
1254,1.8411221376871805e-8
1255,1.5400697835218865e-8
1256,1.7668374662014597e-8
1257,1.6679141765002897e-8
1258,1.711937873457811e-8
1259,1.809198837424088e-8
1260,1.8786937907862646e-8
1261,1.639034141010297e-8
1262,1.647280282224938e-8
1263,1.6799370178810514e-8
1264,1.8162181023508366e-8
1265,1.6397275743179068e-8
1266,1.7492291257276777e-8
1267,1.8176363526959883e-8
1268,1.848948011966917e-8
1269,1.7447760854109016e-8
1270,1.793246533584038e-8
1271,1.9506385373255775e-8
1272,1.6094463340734955e-8
1273,1.7566271871417256e-8
1274,1.8313092961877052e-8
1275,1.9059139991155782e-8
1276,1.5863221924477152e-8
1277,1.543886607780631e-8
1278,1.849677441603242e-8
1279,1.7942295293590147e-8
1280,1.6586280281973612e-8
1281,1.3574923786048469e-8
1282,1.9440167385130192e-8
1283,1.652369614054866e-8
1284,1.6639834405060508e-8
1285,1.7356202159097717e-8
1286,1.4253725800474719e-8
1287,1.7886567260776646e-8
1288,1.8272206723276837e-8
1289,1.6132266953034158e-8
1290,1.6486140624675984e-8
1291,1.528551234020688e-8
1292,1.598341957079829e-8
1293,1.7889623474309985e-8
1294,1.52230964858661e-8
1295,1.6166224293695876e-8
1296,1.6383481685653225e-8
1297,1.6317213649179178e-8
1298,1.4084712937644384e-8
1299,1.6148641749107888e-8
1300,1.3796041750874364e-8
1301,1.8234778825162255e-8
1302,1.5560673848408603e-8
1303,1.2566692839543838e-8
1304,1.3243201895031516e-8
1305,1.5280223267691075e-8
1306,1.575722005031939e-8
1307,1.5500421213839087e-8
1308,2.098730142438026e-8
1309,1.7304446001553346e-8
1310,1.959754182546645e-8
1311,2.093937429207597e-8
1312,1.9683816149960702e-8
1313,1.758663701823749e-8
1314,1.6824326970198007e-8
1315,1.497584719073999e-8
1316,1.790885416771855e-8
1317,1.5327852057535728e-8
1318,1.71101178162055e-8
1319,1.621556181046761e-8
1320,1.860127442675511e-8
1321,1.7800286809780877e-8
1322,1.9243288900837676e-8
1323,2.003124763851906e-8
1324,1.8708273055400278e-8
1325,1.775251956680973e-8
1326,1.8924882859437865e-8
1327,1.7572631422099585e-8
1328,1.7850821201322663e-8
1329,1.8876566396923207e-8
1330,1.73574330980228e-8
1331,1.627029023127574e-8
1332,1.8762987964932836e-8
1333,1.7059213322106754e-8
1334,1.782738321010135e-8
1335,1.74784694589015e-8
1336,1.623211085534793e-8
1337,1.6752641698232654e-8
1338,8.87970626842053e-9
1339,9.256333636651121e-9
1340,9.891314255761104e-9
1341,9.517248300574927e-9
1342,1.0463030709584817e-8
1343,1.167271817270943e-8
1344,1.01389270897076e-8
1345,1.2039736995758077e-8
1346,1.2272029766162867e-8
1347,1.4056250881004187e-8
1348,1.3529249315994373e-8
1349,1.3456267129059949e-8
1350,1.6029452909736986e-8
1351,1.6633379641380464e-8
1352,1.7181853035908556e-8
1353,1.71991902302567e-8
1354,1.8897193060484967e-8
1355,1.9577638273601772e-8
1356,1.8483082414511766e-8
1357,1.9169831698180282e-8
1358,1.5823895273754285e-8
1359,1.5783873805252842e-8
1360,1.5217727393735857e-8
1361,1.6064506921303787e-8
1362,1.5225620473284084e-8
1363,1.5550250876055354e-8
1364,1.584238998800476e-8
1365,2.0113664419749966e-8
1366,1.8292564708899787e-8
1367,1.7825552515724348e-8
1368,2.124869682121639e-8
1369,1.963311904828007e-8
1370,2.4071846203120962e-8
1371,2.354967944780081e-8
1372,2.3376226142937895e-8
1373,1.877327318648491e-8
1374,1.9977447590615683e-8
1375,1.9878517845266474e-8
1376,1.658269068621687e-8
1377,1.5701198350560907e-8
1378,1.5667788487023732e-8
1379,1.563451811429698e-8
1380,1.531731345877347e-8
1381,1.5385974205143576e-8
1382,1.3937353005546245e-8
1383,1.3235154031150525e-8
1384,1.463356024991384e-8
1385,1.6025035489763858e-8
1386,1.1837628325641436e-8
1387,2.8464332245213897e-8
1388,1.7845745698218104e-8
1389,1.4339301619697027e-8
1390,1.4900309863610972e-8
1391,1.7160000651452685e-8
1392,1.6336386508679633e-8
1393,1.1934892181718977e-8
1394,1.332720260274457e-8
1395,1.3248862716573079e-8
1396,1.5901405038031807e-8
1397,1.6914236549257308e-8
1398,1.6740626231453712e-8
1399,1.717062090810244e-8
1400,1.4557496688904277e-8
1401,1.5147954780505474e-8
1402,1.573608526082174e-8
1403,1.557505898247852e-8
1404,1.700461486073912e-8
1405,1.5903437263651602e-8
1406,1.3951888601850806e-8
1407,1.4413757130746098e-8
1408,1.368738552626081e-8
1409,1.480483937922805e-8
1410,1.4332191421741644e-8
1411,1.2428837216646379e-8
1412,1.3077827361313533e-8
1413,1.7114058020043144e-8
1414,1.5892199197783925e-8
1415,1.8057507337338478e-8
1416,1.5513007412197626e-8
1417,1.6490658571879263e-8
1418,1.5559717222805532e-8
1419,1.5938417544199734e-8
1420,1.5311272998888764e-8
1421,1.6609069408632588e-8
1422,1.511168875002888e-8
1423,1.577204472726422e-8
1424,1.675189722918212e-8
1425,1.5527101786794644e-8
1426,1.6822494694254513e-8
1427,1.5854319282761114e-8
1428,1.4596441801170514e-8
1429,1.4452600565232322e-8
1430,1.5946247483557837e-8
1431,1.6330579642911315e-8
1432,1.507245514163399e-8
1433,1.5997760840897783e-8
1434,1.5264890735110523e-8
1435,1.6657295876579187e-8
1436,1.6145790017145793e-8
1437,1.6350122090679473e-8
1438,1.6871744889562986e-8
1439,1.4721260573737557e-8
1440,1.711308076488908e-8
1441,1.6017262754455288e-8
1442,1.583045508883499e-8
1443,1.6083701338360722e-8
1444,1.6330624766032743e-8
1445,1.6514685212854762e-8
1446,1.4952609792874107e-8
1447,1.5978072962661073e-8
1448,1.627434805891969e-8
1449,1.5985793552426655e-8
1450,1.6687581509522494e-8
1451,1.9075872016024825e-8
1452,1.6972890132829404e-8
1453,1.783557027336831e-8
1454,1.8273847656076125e-8
1455,1.647183563487372e-8
1456,1.9217593379024357e-8
1457,1.5959122194072242e-8
1458,1.5574800771748746e-8
1459,1.266283651786748e-8
1460,1.0763214613693671e-8
1461,1.3183053058240817e-8
1462,1.211892227152039e-8
1463,1.2694044019618034e-8
1464,1.535381841391209e-8
1465,1.5625635885623765e-8
1466,1.774983417160743e-8
1467,1.7470470451980544e-8
1468,1.677327239879373e-8
1469,1.760323553642869e-8
1470,1.750300432086762e-8
1471,1.803365263415231e-8
1472,1.6068472727391986e-8
1473,1.783941053709706e-8
1474,1.8455227365313834e-8
1475,1.783863009571436e-8
1476,1.803742340931676e-8
1477,1.715657922206428e-8
1478,1.738301080023226e-8
1479,1.766730473319145e-8
1480,1.6259006324770328e-8
1481,1.7842733956575656e-8
1482,1.791118006640268e-8
1483,1.7651901688596278e-8
1484,1.6173439935483615e-8
1485,1.6562961791398624e-8
1486,1.6383481685653225e-8
1487,1.6532232335344195e-8
1488,1.6054286167322344e-8
1489,1.6859512008534304e-8
1490,1.5973276153045717e-8
1491,1.7364488701269677e-8
1492,1.5668174509432535e-8
1493,1.3129464099096782e-8
1494,1.3659748396403985e-8
1495,1.3671129588668324e-8
1496,1.3549666313243994e-8
1497,1.23158672757339e-8
1498,1.4915276199787825e-8
1499,1.2273247720227282e-8
1500,1.3218025945301371e-8
1501,1.2792855664994106e-8
1502,1.3995206149160504e-8
1503,1.0995338398877412e-8
1504,1.473352620939214e-8
1505,1.4804917785061328e-8
1506,1.4945701357249123e-8
1507,1.287922113327997e-8
1508,1.4061025634563107e-8
1509,1.5144453287989182e-8
1510,1.3975379180110248e-8
1511,1.3158888287732127e-8
1512,1.4444349892224369e-8
1513,1.4418962090183897e-8
1514,1.7186561639737554e-8
1515,1.5082842638038843e-8
1516,1.59945858750707e-8
1517,1.655793982716526e-8
1518,2.2686003774283067e-8
1519,1.5135595058854275e-8
1520,1.2936431702218548e-8
1521,1.24986066392807e-8
1522,1.1699869024097532e-8
1523,1.4360732744895068e-8
1524,1.2671878494737664e-8
1525,1.0730921058151533e-8
1526,1.01985046911877e-8
1527,1.1169386003314835e-8
1528,9.333961388054281e-9
1529,1.0292467397568379e-8
1530,8.32339873225435e-9
1531,1.0121978255445055e-8
1532,9.811197089399422e-9
1533,1.2429701524047183e-8
1534,1.3668306219404542e-8
1535,1.2049055366319064e-8
1536,1.3414824643030991e-8
1537,1.4496441256385315e-8
1538,1.0992250072997498e-8
1539,1.3101429976267938e-8
1540,9.082512411283165e-9
1541,6.982137545477456e-9
1542,7.468613752379204e-9
1543,6.961839392126315e-9
1544,9.25172680562779e-9
1545,9.084591427007388e-9
1546,9.704797995102987e-9
1547,9.82107437573839e-9
1548,1.1286310654293413e-8
1549,1.498819035013119e-8
1550,1.4204233403468219e-8
1551,1.5394613858058165e-8
1552,1.3998129275771156e-8
1553,1.4228119365412374e-8
1554,1.4382268756352775e-8
1555,1.511471630085004e-8
1556,1.3345504620929008e-8
1557,1.4068305802547464e-8
1558,1.3753999366414781e-8
1559,1.3834994792235308e-8
1560,1.500447139814647e-8
1561,1.5389570518135503e-8
1562,1.3913525874522393e-8
1563,1.2827490450072153e-8
1564,1.6260189400571746e-8
1565,1.5506275649523917e-8
1566,1.2616465370867347e-8
1567,1.4882376935652386e-8
1568,1.2861629651826736e-8
1569,1.1986765245988694e-8
1570,1.176411604836666e-8
1571,1.3397096943319393e-8
1572,1.4331435716697426e-8
1573,1.2020330256593974e-8
1574,1.1582846474477305e-8
1575,1.1678094896022554e-8
1576,1.2224384456670054e-8
1577,1.1976728371435258e-8
1578,1.2456435971446092e-8
1579,1.3601647014879457e-8
1580,1.4356282642025699e-8
1581,1.7354375894337644e-8
1582,1.560747687046025e-8
1583,1.4694573990965315e-8
1584,1.5720125179207735e-8
1585,1.527549878509921e-8
1586,1.6530606959826443e-8
1587,1.7583223643939567e-8
1588,1.7688418300277395e-8
1589,1.761175762423585e-8
1590,1.6591264998343367e-8
1591,1.5779643963982202e-8
1592,1.634272225789663e-8
1593,1.7751894164516266e-8
1594,1.4559363865668251e-8
1595,1.619399496834356e-8
1596,1.573950246738869e-8
1597,1.414481917889026e-8
1598,1.2555196089563929e-8
1599,1.2078221784179931e-8
1600,1.303677889760187e-8
1601,1.4479401138210137e-8
1602,1.4933547923774054e-8
1603,1.4933300348319455e-8
1604,1.516540455090683e-8
1605,1.3946376970331863e-8
1606,1.6413416873688885e-8
1607,1.4072767090759044e-8
1608,1.3083191552659974e-8
1609,1.437373057279521e-8
1610,1.2841477642981854e-8
1611,1.3366090581646521e-8
1612,1.4359158851033218e-8
1613,1.4710871434944505e-8
1614,1.6393474142380215e-8
1615,1.472817039434458e-8
1616,1.5222658336233656e-8
1617,1.4757405130657517e-8
1618,1.3933961300113248e-8
1619,1.3338177728295627e-8
1620,1.4731287316463485e-8
1621,1.3060535981832676e-8
1622,1.260207326048681e-8
1623,1.2706513435279569e-8
1624,1.1448149705930264e-8
1625,1.4398491687345484e-8
1626,1.1535329383014347e-8
1627,1.2348932023614336e-8
1628,1.3443838912450954e-8
1629,1.5322971718193427e-8
1630,1.595598428857448e-8
1631,1.5026471085087096e-8
1632,1.3632389935870318e-8
1633,1.4422966673170148e-8
1634,1.494428013698706e-8
1635,1.3782341287481464e-8
1636,1.467784171560246e-8
1637,1.3837575389355039e-8
1638,1.4592214332173196e-8
1639,1.498595416634114e-8
1640,1.7265545328539468e-8
1641,1.9073526628309867e-8
1642,1.8832674490729017e-8
1643,1.6216655842301363e-8
1644,1.4046690065618108e-8
1645,1.734031569868575e-8
1646,1.7163663838320925e-8
1647,1.8382374091879456e-8
1648,1.7526935966558284e-8
1649,1.7311177124001156e-8
1650,1.7895597366668685e-8
1651,1.6100571801639815e-8
1652,1.6886968761603504e-8
1653,1.5784615234401884e-8
1654,1.7218749185959522e-8
1655,1.5679503269106334e-8
1656,1.5679571865698322e-8
1657,1.7967907369848098e-8
1658,1.695624566207867e-8
1659,1.5906795582099893e-8
1660,1.6707808928351123e-8
1661,1.782231026735433e-8
1662,1.6261926731173382e-8
1663,1.5446557307166166e-8
1664,1.7314358280834475e-8
1665,1.6219165299901264e-8
1666,1.6501347114402998e-8
1667,1.38925510073796e-8
1668,1.4456294933358786e-8
1669,1.502074246233169e-8
1670,1.7301282600960087e-8
1671,1.949322968367834e-8
1672,1.830853944295823e-8
1673,1.979506809212576e-8
1674,1.7663688609307716e-8
1675,1.9559087969995295e-8
1676,1.8570760965973937e-8
1677,1.8270031662573736e-8
1678,1.831923779074663e-8
1679,1.7609202997585302e-8
1680,2.0174928302287742e-8
1681,1.9129715007430727e-8
1682,1.71992298329013e-8
1683,1.7744848670457053e-8
1684,1.7568593730624156e-8
1685,1.8877070596501298e-8
1686,1.8539012616443552e-8
1687,1.7807788951806018e-8
1688,1.694034692126889e-8
1689,1.697921079183481e-8
1690,1.794921666656322e-8
1691,1.758282282850836e-8
1692,1.5663470735058894e-8
1693,1.6807224456116523e-8
1694,1.6356350180919802e-8
1695,1.5323582116671137e-8
1696,1.7675104901164134e-8
1697,1.5820565386069647e-8
1698,1.6596469035611547e-8
1699,1.4817887731362136e-8
1700,1.681152071228473e-8
1701,1.5636318208334008e-8
1702,1.585419516312156e-8
1703,1.6418720128707447e-8
1704,1.778535752956108e-8
1705,1.62559741501508e-8
1706,1.555254619567342e-8
1707,1.5395329912360015e-8
1708,1.297684149506252e-8
1709,1.3103581071160164e-8
1710,1.4247930893202727e-8
1711,1.5514518442612844e-8
1712,1.3718173775513938e-8
1713,1.4305333929551643e-8
1714,1.3857165375639825e-8
1715,1.2634905556501094e-8
1716,1.176411604836666e-8
1717,1.3105068640635758e-8
1718,1.2136277550881654e-8
1719,1.2423632609653111e-8
1720,1.1687612386024897e-8
1721,1.0786193323876077e-8
1722,1.0968115117288921e-8
1723,1.0647165382031669e-8
1724,1.1379484798503461e-8
1725,1.2193685795073465e-8
1726,1.271821610083745e-8
1727,1.654813289590382e-8
1728,1.5545768639026608e-8
1729,1.4856722106598384e-8
